+-----+-----------------+-------------+---------------+---------------+
|     | DateTime        |   Radiation |   Temperature |   Electricity |
| 358 | 5/15/2023 22:00 |        1.23 |         12.22 |   0.000325917 |
| 359 | 5/15/2023 23:00 |        1.22 |         10.79 |   0.000325318 |
| 360 | 5/16/2023 0:00  |        1.22 |         10.31 |   0.000326006 |
| 361 | 5/16/2023 1:00  |        1.21 |          9.65 |   0.000324272 |
| 362 | 5/16/2023 2:00  |        1.22 |          9.49 |   0.000327181 |
| 363 | 5/16/2023 3:00  |        1.22 |          9.77 |   0.00032678  |
| 364 | 5/16/2023 4:00  |        1.22 |         10    |   0.00032645  |
| 365 | 5/16/2023 5:00  |        1.22 |          9.49 |   0.000327181 |
| 366 | 5/16/2023 6:00  |       25.27 |         10.09 |   0.0067377   |
| 367 | 5/16/2023 7:00  |      191.59 |         13.01 |   0.0493028   |
| 368 | 5/16/2023 8:00  |      398.72 |         16.82 |   0.0979083   |
| 369 | 5/16/2023 9:00  |      648.67 |         18.01 |   0.152663    |
| 370 | 5/16/2023 10:00 |      798.56 |         19.12 |   0.182678    |
| 371 | 5/16/2023 11:00 |      607.07 |         19.07 |   0.143007    |
| 372 | 5/16/2023 12:00 |      688.53 |         19.07 |   0.160219    |
| 373 | 5/16/2023 13:00 |      947.12 |         20.05 |   0.210668    |
| 374 | 5/16/2023 14:00 |      415.63 |         18.61 |   0.100939    |
| 375 | 5/16/2023 15:00 |      343.23 |         17.36 |   0.084736    |
| 376 | 5/16/2023 16:00 |      210.9  |         16.9  |   0.0531644   |
| 377 | 5/16/2023 17:00 |       61.08 |         15.61 |   0.0158124   |
| 378 | 5/16/2023 18:00 |        1.37 |         13.94 |   0.000360238 |
| 379 | 5/16/2023 19:00 |        1.23 |         13.24 |   0.000324443 |
| 380 | 5/16/2023 20:00 |        1.22 |         12.78 |   0.000322465 |
| 381 | 5/16/2023 21:00 |        1.24 |         12.22 |   0.000328566 |
| 382 | 5/16/2023 22:00 |        1.23 |         11.76 |   0.000326582 |
| 383 | 5/16/2023 23:00 |        1.22 |         11.44 |   0.000324386 |
| 384 | 5/17/2023 0:00  |        1.22 |         10.63 |   0.000325547 |
| 385 | 5/17/2023 1:00  |        1.22 |         10.09 |   0.000326321 |
| 386 | 5/17/2023 2:00  |        1.21 |          9.12 |   0.000325026 |
| 387 | 5/17/2023 3:00  |        1.21 |          8.8  |   0.000325481 |
| 388 | 5/17/2023 4:00  |        1.19 |          8.66 |   0.000320297 |
| 389 | 5/17/2023 5:00  |        1.21 |          8.38 |   0.000326078 |
| 390 | 5/17/2023 6:00  |        9.97 |          9.03 |   0.00267608  |
| 391 | 5/17/2023 7:00  |      196.8  |         12.13 |   0.0508108   |
| 392 | 5/17/2023 8:00  |      525.5  |         16.25 |   0.127044    |
| 393 | 5/17/2023 9:00  |      735.9  |         17.41 |   0.171448    |
| 394 | 5/17/2023 10:00 |      887.59 |         17.78 |   0.201657    |
| 395 | 5/17/2023 11:00 |      973.81 |         17.68 |   0.2184      |
| 396 | 5/17/2023 12:00 |      986.09 |         17.69 |   0.220716    |
| 397 | 5/17/2023 13:00 |      917.83 |         17.13 |   0.20825     |
| 398 | 5/17/2023 14:00 |      785.55 |         17.73 |   0.181345    |
| 399 | 5/17/2023 15:00 |      523.33 |         16.16 |   0.126614    |
| 400 | 5/17/2023 16:00 |      348.84 |         15.37 |   0.0868677   |
| 401 | 5/17/2023 17:00 |      109.17 |         14.03 |   0.0282796   |
| 402 | 5/17/2023 18:00 |        1.52 |         12.41 |   0.000402404 |
| 403 | 5/17/2023 19:00 |        1.23 |         11.81 |   0.00032651  |
| 404 | 5/17/2023 20:00 |        1.24 |         11.76 |   0.000329236 |
| 405 | 5/17/2023 21:00 |        1.23 |         11.53 |   0.000326914 |
| 406 | 5/17/2023 22:00 |        1.23 |         11.3  |   0.000327247 |
| 407 | 5/17/2023 23:00 |        1.23 |         11.2  |   0.000327391 |
| 408 | 5/18/2023 0:00  |        1.22 |         10.97 |   0.00032506  |
| 409 | 5/18/2023 1:00  |        1.22 |         10.83 |   0.00032526  |
| 410 | 5/18/2023 2:00  |        1.22 |         10.37 |   0.00032592  |
| 411 | 5/18/2023 3:00  |        1.22 |         10.65 |   0.000325518 |
| 412 | 5/18/2023 4:00  |        1.24 |         10.97 |   0.000330388 |
| 413 | 5/18/2023 5:00  |        1.22 |         10.56 |   0.000325647 |
| 414 | 5/18/2023 6:00  |       11.9  |         10.42 |   0.00317387  |
| 415 | 5/18/2023 7:00  |      143.47 |         11.62 |   0.0373975   |
| 416 | 5/18/2023 8:00  |      394.02 |         13.01 |   0.0985834   |
| 417 | 5/18/2023 9:00  |      718.25 |         13.94 |   0.170712    |
| 418 | 5/18/2023 10:00 |      813.85 |         14.86 |   0.189811    |
| 419 | 5/18/2023 11:00 |      911.33 |         14.86 |   0.209415    |
| 420 | 5/18/2023 12:00 |      924.38 |         15.19 |   0.21163     |
| 421 | 5/18/2023 13:00 |      686.38 |         14.31 |   0.16361     |
| 422 | 5/18/2023 14:00 |      324.79 |         13.1  |   0.0820204   |
| 423 | 5/18/2023 15:00 |      419.61 |         13.33 |   0.10445     |
| 424 | 5/18/2023 16:00 |      306.7  |         14.26 |   0.0772296   |
| 425 | 5/18/2023 17:00 |       60.9  |         13.7  |   0.0159029   |
| 426 | 5/18/2023 18:00 |        1.69 |         11.67 |   0.000448869 |
| 427 | 5/18/2023 19:00 |        1.23 |         10.97 |   0.000327724 |
| 428 | 5/18/2023 20:00 |        1.23 |         10.65 |   0.000328186 |
| 429 | 5/18/2023 21:00 |        1.22 |         10.65 |   0.000325518 |
| 430 | 5/18/2023 22:00 |        1.21 |         10.37 |   0.000323249 |
| 431 | 5/18/2023 23:00 |        1.22 |          9.72 |   0.000326851 |
| 432 | 5/19/2023 0:00  |        1.22 |          9.72 |   0.000326851 |
| 433 | 5/19/2023 1:00  |        1.21 |          8.43 |   0.000326007 |
| 434 | 5/19/2023 2:00  |        1.22 |          7.96 |   0.000329374 |
| 435 | 5/19/2023 3:00  |        1.22 |          8.52 |   0.000328572 |
| 436 | 5/19/2023 4:00  |        1.21 |          8.33 |   0.000326149 |
| 437 | 5/19/2023 5:00  |        1.22 |          8.89 |   0.000328041 |
| 438 | 5/19/2023 6:00  |       12.81 |          9.44 |   0.00343092  |
| 439 | 5/19/2023 7:00  |      187.1  |         11.06 |   0.0486056   |
| 440 | 5/19/2023 8:00  |      411.48 |         13.19 |   0.102612    |
| 441 | 5/19/2023 9:00  |      563.27 |         13.29 |   0.137384    |
| 442 | 5/19/2023 10:00 |      696.63 |         14.54 |   0.165613    |
| 443 | 5/19/2023 11:00 |      511.25 |         13.43 |   0.125549    |
| 444 | 5/19/2023 12:00 |      841.4  |         13.89 |   0.196378    |
| 445 | 5/19/2023 13:00 |      549.96 |         14.58 |   0.133562    |
| 446 | 5/19/2023 14:00 |      394.49 |         13.8  |   0.0983283   |
| 447 | 5/19/2023 15:00 |      112.87 |         12.5  |   0.0294262   |
| 448 | 5/19/2023 16:00 |       67.47 |         12.08 |   0.0177313   |
| 449 | 5/19/2023 17:00 |       34.63 |         11.57 |   0.0091617   |
| 450 | 5/19/2023 18:00 |        1.4  |         11.11 |   0.00037278  |
| 451 | 5/19/2023 19:00 |        1.26 |         11.11 |   0.000335508 |
| 452 | 5/19/2023 20:00 |        1.25 |         11.02 |   0.000332978 |
| 453 | 5/19/2023 21:00 |        1.27 |         10.56 |   0.000338991 |
| 454 | 5/19/2023 22:00 |        1.26 |         10.56 |   0.000336322 |
| 455 | 5/19/2023 23:00 |        1.26 |         10.32 |   0.000336678 |
| 456 | 5/20/2023 0:00  |        1.26 |         10    |   0.000337152 |
| 457 | 5/20/2023 1:00  |        1.27 |          9.86 |   0.000340036 |
| 458 | 5/20/2023 2:00  |        1.28 |          9.26 |   0.000343615 |
| 459 | 5/20/2023 3:00  |        1.26 |          8.38 |   0.00033955  |
| 460 | 5/20/2023 4:00  |        1.24 |          8.52 |   0.000333957 |
| 461 | 5/20/2023 5:00  |        1.2  |          7.59 |   0.000324497 |
| 462 | 5/20/2023 6:00  |        9.41 |          6.67 |   0.00255205  |
| 463 | 5/20/2023 7:00  |      176.72 |          7.96 |   0.0466174   |
| 464 | 5/20/2023 8:00  |      506.38 |         10.88 |   0.125958    |
| 465 | 5/20/2023 9:00  |      718.03 |         12.08 |   0.172234    |
| 466 | 5/20/2023 10:00 |      872.57 |         12.69 |   0.203925    |
| 467 | 5/20/2023 11:00 |      960.47 |         13.43 |   0.220657    |
| 468 | 5/20/2023 12:00 |      969.67 |         13.56 |   0.222308    |
| 469 | 5/20/2023 13:00 |      902.03 |         13.56 |   0.208951    |
| 470 | 5/20/2023 14:00 |      769.77 |         13.33 |   0.182111    |
| 471 | 5/20/2023 15:00 |      511.82 |         12.78 |   0.12607     |
| 472 | 5/20/2023 16:00 |      343.12 |         11.94 |   0.0868953   |
| 473 | 5/20/2023 17:00 |       72.14 |         10.05 |   0.0191188   |
| 474 | 5/20/2023 18:00 |        1.47 |          7.96 |   0.000396856 |
| 475 | 5/20/2023 19:00 |        1.2  |          6.9  |   0.00032547  |
| 476 | 5/20/2023 20:00 |        1.21 |          7.08 |   0.000327926 |
| 477 | 5/20/2023 21:00 |        1.23 |          7.78 |   0.000332334 |
| 478 | 5/20/2023 22:00 |        1.21 |          7.36 |   0.000327528 |
| 479 | 5/20/2023 23:00 |        1.21 |          6.76 |   0.000328381 |
| 480 | 5/21/2023 0:00  |        1.2  |          7.22 |   0.000325019 |
| 481 | 5/21/2023 1:00  |        1.21 |          7.04 |   0.000327983 |
| 482 | 5/21/2023 2:00  |        1.22 |          8.06 |   0.000329231 |
| 483 | 5/21/2023 3:00  |        1.21 |          8.52 |   0.000325879 |
| 484 | 5/21/2023 4:00  |        1.2  |          7.64 |   0.000324427 |
| 485 | 5/21/2023 5:00  |        1.22 |          8.84 |   0.000328113 |
| 486 | 5/21/2023 6:00  |        7.67 |          8.94 |   0.00206016  |
| 487 | 5/21/2023 7:00  |       45.75 |          8.94 |   0.012227    |
| 488 | 5/21/2023 8:00  |      135.14 |          8.84 |   0.0357073   |
| 489 | 5/21/2023 9:00  |      241.28 |          9.4  |   0.0626905   |
| 490 | 5/21/2023 10:00 |      290.8  |          8.52 |   0.0753501   |
| 491 | 5/21/2023 11:00 |      796.89 |          9.86 |   0.191014    |
| 492 | 5/21/2023 12:00 |      899.19 |         10.97 |   0.21112     |
| 493 | 5/21/2023 13:00 |      928.19 |         12.04 |   0.215813    |
| 494 | 5/21/2023 14:00 |      499.55 |         11.25 |   0.124162    |
| 495 | 5/21/2023 15:00 |      323.5  |          9.91 |   0.0829219   |
| 496 | 5/21/2023 16:00 |      366.67 |         10.46 |   0.0931926   |
| 497 | 5/21/2023 17:00 |       41.24 |          8.89 |   0.0110307   |
| 498 | 5/21/2023 18:00 |        1.43 |          7.87 |   0.000386211 |
| 499 | 5/21/2023 19:00 |        1.21 |          7.45 |   0.0003274   |
| 500 | 5/21/2023 20:00 |        1.21 |          7.27 |   0.000327656 |
| 501 | 5/21/2023 21:00 |        1.21 |          7.92 |   0.000326732 |
| 502 | 5/21/2023 22:00 |        1.22 |          8.66 |   0.000328371 |
| 503 | 5/21/2023 23:00 |        1.21 |          8.47 |   0.00032595  |
| 504 | 5/22/2023 0:00  |        1.21 |          8.79 |   0.000325495 |
| 505 | 5/22/2023 1:00  |        1.22 |          8.84 |   0.000328113 |
| 506 | 5/22/2023 2:00  |        1.22 |          8.89 |   0.000328041 |
| 507 | 5/22/2023 3:00  |        1.21 |          9.12 |   0.000325026 |
| 508 | 5/22/2023 4:00  |        1.23 |          9.44 |   0.000329935 |
| 509 | 5/22/2023 5:00  |        1.23 |          9.44 |   0.000329935 |
| 510 | 5/22/2023 6:00  |       12.23 |          8.89 |   0.00328373  |
| 511 | 5/22/2023 7:00  |       90.47 |          8.75 |   0.0240564   |
| 512 | 5/22/2023 8:00  |      286.1  |          8.89 |   0.0740553   |
| 513 | 5/22/2023 9:00  |      556.92 |          9.95 |   0.138145    |
| 514 | 5/22/2023 10:00 |      862.24 |         12.04 |   0.202483    |
| 515 | 5/22/2023 11:00 |      963.72 |         13.89 |   0.220772    |
| 516 | 5/22/2023 12:00 |      977.8  |         13.66 |   0.223776    |
| 517 | 5/22/2023 13:00 |      907.84 |         13.47 |   0.210207    |
| 518 | 5/22/2023 14:00 |      778.43 |         12.73 |   0.18447     |
| 519 | 5/22/2023 15:00 |      540.98 |         11.81 |   0.133313    |
| 520 | 5/22/2023 16:00 |      305.59 |         10.83 |   0.0781937   |
| 521 | 5/22/2023 17:00 |       89.89 |          9.72 |   0.0238016   |
| 522 | 5/22/2023 18:00 |        1.27 |          8.33 |   0.000342319 |
| 523 | 5/22/2023 19:00 |        1.21 |          8.66 |   0.00032568  |
| 524 | 5/22/2023 20:00 |        1.21 |          8.89 |   0.000325353 |
| 525 | 5/22/2023 21:00 |        1.22 |          8.52 |   0.000328572 |
| 526 | 5/22/2023 22:00 |        1.2  |          8.15 |   0.000323708 |
| 527 | 5/22/2023 23:00 |        1.21 |          8.75 |   0.000325552 |
| 528 | 5/23/2023 0:00  |        1.21 |          8.54 |   0.00032585  |
| 529 | 5/23/2023 1:00  |        1.2  |          8.33 |   0.000323454 |
| 530 | 5/23/2023 2:00  |        1.22 |          8.33 |   0.000328844 |
| 531 | 5/23/2023 3:00  |        1.23 |          7.87 |   0.000332204 |
| 532 | 5/23/2023 4:00  |        1.21 |          8.24 |   0.000326277 |
| 533 | 5/23/2023 5:00  |        1.21 |          8.33 |   0.000326149 |
| 534 | 5/23/2023 6:00  |        9.44 |          7.92 |   0.00254631  |
| 535 | 5/23/2023 7:00  |      182.27 |          7.96 |   0.0480458   |
| 536 | 5/23/2023 8:00  |      401.56 |          8.94 |   0.102284    |
| 537 | 5/23/2023 9:00  |      715.52 |         10.6  |   0.17294     |
| 538 | 5/23/2023 10:00 |      866.41 |         12.08 |   0.203294    |
| 539 | 5/23/2023 11:00 |      927.89 |         13.1  |   0.214597    |
| 540 | 5/23/2023 12:00 |      962.38 |         13.8  |   0.220612    |
| 541 | 5/23/2023 13:00 |      910.81 |         15.83 |   0.208274    |
| 542 | 5/23/2023 14:00 |      769.65 |         14.63 |   0.18091     |
| 543 | 5/23/2023 15:00 |      539.55 |         13.24 |   0.132081    |
| 544 | 5/23/2023 16:00 |      281.69 |         13.1  |   0.0715642   |
| 545 | 5/23/2023 17:00 |       34.45 |         11.2  |   0.00912927  |
| 546 | 5/23/2023 18:00 |        1.3  |         10.14 |   0.000347639 |
| 547 | 5/23/2023 19:00 |        1.21 |          8.43 |   0.000326007 |
| 548 | 5/23/2023 20:00 |        1.22 |          8.8  |   0.00032817  |
| 549 | 5/23/2023 21:00 |        1.22 |          8.66 |   0.000328371 |
| 550 | 5/23/2023 22:00 |        1.2  |          8.15 |   0.000323708 |
| 551 | 5/23/2023 23:00 |        1.2  |          7.82 |   0.000324173 |
| 552 | 5/24/2023 0:00  |        1.21 |          7.78 |   0.000326931 |
| 553 | 5/24/2023 1:00  |        1.21 |          7.78 |   0.000326931 |
| 554 | 5/24/2023 2:00  |        1.22 |          8.01 |   0.000329303 |
| 555 | 5/24/2023 3:00  |        1.21 |          8.66 |   0.00032568  |
| 556 | 5/24/2023 4:00  |        1.21 |          8.56 |   0.000325822 |
| 557 | 5/24/2023 5:00  |        1.22 |          8.84 |   0.000328113 |
| 558 | 5/24/2023 6:00  |       14.28 |          8.94 |   0.00383228  |
| 559 | 5/24/2023 7:00  |      174.46 |         10.79 |   0.045455    |
| 560 | 5/24/2023 8:00  |      482.6  |         14.72 |   0.11827     |
| 561 | 5/24/2023 9:00  |      705.88 |         15.97 |   0.166396    |
| 562 | 5/24/2023 10:00 |      852.49 |         15.97 |   0.19655     |
| 563 | 5/24/2023 11:00 |      940.44 |         15.4  |   0.214542    |
| 564 | 5/24/2023 12:00 |      939.99 |         14.63 |   0.215305    |
| 565 | 5/24/2023 13:00 |      892.27 |         14.26 |   0.206263    |
| 566 | 5/24/2023 14:00 |      757.02 |         13.7  |   0.179105    |
| 567 | 5/24/2023 15:00 |      459.6  |         13.75 |   0.113529    |
| 568 | 5/24/2023 16:00 |      189.3  |         12.41 |   0.0488622   |
| 569 | 5/24/2023 17:00 |       39.66 |         10.88 |   0.0105176   |
| 570 | 5/24/2023 18:00 |        1.4  |         10.23 |   0.000374228 |
| 571 | 5/24/2023 19:00 |        1.22 |          9.68 |   0.000326909 |
| 572 | 5/24/2023 20:00 |        1.21 |          9.03 |   0.000325154 |
| 573 | 5/24/2023 21:00 |        1.21 |          8.38 |   0.000326078 |
| 574 | 5/24/2023 22:00 |        1.2  |          8.06 |   0.000323835 |
| 575 | 5/24/2023 23:00 |        1.21 |          7.92 |   0.000326732 |
| 576 | 5/25/2023 0:00  |        1.21 |          7.73 |   0.000327002 |
| 577 | 5/25/2023 1:00  |        1.21 |          7.22 |   0.000327727 |
| 578 | 5/25/2023 2:00  |        1.21 |          7.96 |   0.000326675 |
| 579 | 5/25/2023 3:00  |        1.21 |          8.61 |   0.000325751 |
| 580 | 5/25/2023 4:00  |        1.22 |          8.66 |   0.000328371 |
| 581 | 5/25/2023 5:00  |        1.22 |          8.66 |   0.000328371 |
| 582 | 5/25/2023 6:00  |       13.59 |          9.03 |   0.003646    |
| 583 | 5/25/2023 7:00  |      164.67 |          9.77 |   0.0431585   |
| 584 | 5/25/2023 8:00  |      484.48 |         14.35 |   0.118909    |
| 585 | 5/25/2023 9:00  |      705.92 |         16.34 |   0.166097    |
| 586 | 5/25/2023 10:00 |      865.04 |         17.92 |   0.197079    |
| 587 | 5/25/2023 11:00 |      948.13 |         17.31 |   0.213912    |
| 588 | 5/25/2023 12:00 |      955.8  |         17.78 |   0.214856    |
| 589 | 5/25/2023 13:00 |      913.58 |         18.06 |   0.206424    |
| 590 | 5/25/2023 14:00 |      648.92 |         17.69 |   0.15296     |
| 591 | 5/25/2023 15:00 |      241.27 |         14.72 |   0.0611799   |
| 592 | 5/25/2023 16:00 |      301.98 |         14.95 |   0.0758465   |
| 593 | 5/25/2023 17:00 |       41.45 |         12.73 |   0.0108995   |
| 594 | 5/25/2023 18:00 |        1.67 |         11.76 |   0.000443382 |
| 595 | 5/25/2023 19:00 |        1.22 |         10.74 |   0.000325389 |
| 596 | 5/25/2023 20:00 |        1.22 |         10    |   0.00032645  |
| 597 | 5/25/2023 21:00 |        1.22 |          8.8  |   0.00032817  |
| 598 | 5/25/2023 22:00 |        1.22 |          8.66 |   0.000328371 |
| 599 | 5/25/2023 23:00 |        1.22 |          8.1  |   0.000329174 |
| 600 | 5/26/2023 0:00  |        1.2  |          8.13 |   0.000323736 |
| 601 | 5/26/2023 1:00  |        1.21 |          7.69 |   0.000327059 |
| 602 | 5/26/2023 2:00  |        1.21 |          7.13 |   0.000327855 |
| 603 | 5/26/2023 3:00  |        1.21 |          7.13 |   0.000327855 |
| 604 | 5/26/2023 4:00  |        1.22 |          6.9  |   0.000330894 |
| 605 | 5/26/2023 5:00  |        1.21 |          7.22 |   0.000327727 |
| 606 | 5/26/2023 6:00  |        9.15 |          7.96 |   0.00246775  |
| 607 | 5/26/2023 7:00  |      166.06 |         10.69 |   0.0433351   |
| 608 | 5/26/2023 8:00  |      507.03 |         16.11 |   0.122992    |
| 609 | 5/26/2023 9:00  |      715.23 |         17.08 |   0.167431    |
| 610 | 5/26/2023 10:00 |      866.35 |         17.41 |   0.197857    |
| 611 | 5/26/2023 11:00 |      950.57 |         16.44 |   0.215352    |
| 612 | 5/26/2023 12:00 |      963.14 |         15.88 |   0.218407    |
| 613 | 5/26/2023 13:00 |      895.57 |         15.32 |   0.205807    |
| 614 | 5/26/2023 14:00 |      759.11 |         14.81 |   0.178554    |
| 615 | 5/26/2023 15:00 |      564.48 |         14.68 |   0.136733    |
| 616 | 5/26/2023 16:00 |      320.07 |         13.66 |   0.0806711   |
| 617 | 5/26/2023 17:00 |       52.55 |         11.67 |   0.0138632   |
| 618 | 5/26/2023 18:00 |        1.25 |          9.44 |   0.000335299 |
| 619 | 5/26/2023 19:00 |        1.22 |          8.89 |   0.000328041 |
| 620 | 5/26/2023 20:00 |        1.23 |          9.54 |   0.00032979  |
| 621 | 5/26/2023 21:00 |        1.22 |          8.66 |   0.000328371 |
| 622 | 5/26/2023 22:00 |        1.21 |          8.8  |   0.000325481 |
| 623 | 5/26/2023 23:00 |        1.21 |          8.52 |   0.000325879 |
| 624 | 5/27/2023 0:00  |        1.21 |          7.63 |   0.000327144 |
| 625 | 5/27/2023 1:00  |        1.21 |          6.99 |   0.000328054 |
| 626 | 5/27/2023 2:00  |        1.21 |          7.31 |   0.000327599 |
| 627 | 5/27/2023 3:00  |        1.2  |          7.78 |   0.000324229 |
| 628 | 5/27/2023 4:00  |        1.21 |          7.45 |   0.0003274   |
| 629 | 5/27/2023 5:00  |        1.21 |          7.31 |   0.000327599 |
| 630 | 5/27/2023 6:00  |       15.45 |          6.81 |   0.0041843   |
| 631 | 5/27/2023 7:00  |      164.18 |          8.8  |   0.04322     |
| 632 | 5/27/2023 8:00  |      485.9  |         14.17 |   0.119336    |
| 633 | 5/27/2023 9:00  |      695.83 |         16.62 |   0.163742    |
| 634 | 5/27/2023 10:00 |      853.76 |         15.69 |   0.197086    |
| 635 | 5/27/2023 11:00 |      919.5  |         17.36 |   0.208326    |
| 636 | 5/27/2023 12:00 |      905.97 |         17.36 |   0.205693    |
| 637 | 5/27/2023 13:00 |      824.66 |         16.34 |   0.190584    |
| 638 | 5/27/2023 14:00 |      716.07 |         14.58 |   0.16971     |
| 639 | 5/27/2023 15:00 |      429.48 |         12.55 |   0.107151    |
| 640 | 5/27/2023 16:00 |      251.56 |         11.71 |   0.0645876   |
| 641 | 5/27/2023 17:00 |       57.75 |         10.28 |   0.0153188   |
| 642 | 5/27/2023 18:00 |        1.24 |          9.17 |   0.00033301  |
| 643 | 5/27/2023 19:00 |        1.21 |          9.03 |   0.000325154 |
| 644 | 5/27/2023 20:00 |        1.21 |          7.59 |   0.000327201 |
| 645 | 5/27/2023 21:00 |        1.2  |          7.73 |   0.0003243   |
| 646 | 5/27/2023 22:00 |        1.21 |          7.5  |   0.000327329 |
| 647 | 5/27/2023 23:00 |        1.21 |          7.73 |   0.000327002 |
| 648 | 5/28/2023 0:00  |        1.22 |          7.69 |   0.000329761 |
| 649 | 5/28/2023 1:00  |        1.21 |          8.33 |   0.000326149 |
| 650 | 5/28/2023 2:00  |        1.22 |          8.33 |   0.000328844 |
| 651 | 5/28/2023 3:00  |        1.21 |          8.33 |   0.000326149 |
| 652 | 5/28/2023 4:00  |        1.21 |          8.33 |   0.000326149 |
| 653 | 5/28/2023 5:00  |        1.21 |          7.82 |   0.000326874 |
| 654 | 5/28/2023 6:00  |       11.31 |          7.78 |   0.00305183  |
| 655 | 5/28/2023 7:00  |      111.65 |          8.47 |   0.0296416   |
| 656 | 5/28/2023 8:00  |      288.7  |          9.81 |   0.0743898   |
| 657 | 5/28/2023 9:00  |      398.67 |          9.72 |   0.101223    |
| 658 | 5/28/2023 10:00 |      504.18 |         10.05 |   0.125941    |
| 659 | 5/28/2023 11:00 |      499.06 |         10.28 |   0.124617    |
| 660 | 5/28/2023 12:00 |      600.27 |          9.91 |   0.148009    |
| 661 | 5/28/2023 13:00 |      713.52 |         10.19 |   0.17285     |
| 662 | 5/28/2023 14:00 |      492.57 |         10.28 |   0.123109    |
| 663 | 5/28/2023 15:00 |      268.13 |          9.17 |   0.0694855   |
| 664 | 5/28/2023 16:00 |      207.01 |          9.07 |   0.0541167   |
| 665 | 5/28/2023 17:00 |       41.66 |          8.06 |   0.011183    |
| 666 | 5/28/2023 18:00 |        1.33 |          7.36 |   0.000360005 |
| 667 | 5/28/2023 19:00 |        1.2  |          6.53 |   0.000325992 |
| 668 | 5/28/2023 20:00 |        1.2  |          6.2  |   0.000326457 |
| 669 | 5/28/2023 21:00 |        1.2  |          5.88 |   0.000326908 |
| 670 | 5/28/2023 22:00 |        1.2  |          5.93 |   0.000326838 |
| 671 | 5/28/2023 23:00 |        1.2  |          6.62 |   0.000325865 |
| 672 | 5/29/2023 0:00  |        1.2  |          6.71 |   0.000325738 |
| 673 | 5/29/2023 1:00  |        1.2  |          6.48 |   0.000326062 |
| 674 | 5/29/2023 2:00  |        1.21 |          6.11 |   0.000329305 |
| 675 | 5/29/2023 3:00  |        1.2  |          6.76 |   0.000325668 |
| 676 | 5/29/2023 4:00  |        1.21 |          7.31 |   0.000327599 |
| 677 | 5/29/2023 5:00  |        1.21 |          8.15 |   0.000326405 |
| 678 | 5/29/2023 6:00  |       16.36 |          8.33 |   0.00440101  |
| 679 | 5/29/2023 7:00  |       81.82 |          8.84 |   0.0217726   |
| 680 | 5/29/2023 8:00  |      197.56 |          9.44 |   0.0516262   |
| 681 | 5/29/2023 9:00  |      402.57 |          9.91 |   0.102068    |
| 682 | 5/29/2023 10:00 |      425.83 |         10.69 |   0.107226    |
| 683 | 5/29/2023 11:00 |      531.22 |         10.74 |   0.131758    |
| 684 | 5/29/2023 12:00 |      375.52 |         10.46 |   0.0953248   |
| 685 | 5/29/2023 13:00 |      388.64 |         10.42 |   0.0984938   |
| 686 | 5/29/2023 14:00 |      412.07 |         10.6  |   0.104004    |
| 687 | 5/29/2023 15:00 |      251.47 |         10.19 |   0.0650144   |
| 688 | 5/29/2023 16:00 |      110.71 |          9.44 |   0.0292696   |
| 689 | 5/29/2023 17:00 |       43.57 |          8.89 |   0.0116503   |
| 690 | 5/29/2023 18:00 |        1.22 |          8.94 |   0.00032797  |
| 691 | 5/29/2023 19:00 |        1.22 |          8.89 |   0.000328041 |
| 692 | 5/29/2023 20:00 |        1.22 |          8.89 |   0.000328041 |
| 693 | 5/29/2023 21:00 |        1.22 |          8.52 |   0.000328572 |
| 694 | 5/29/2023 22:00 |        1.22 |          8.61 |   0.000328443 |
| 695 | 5/29/2023 23:00 |        1.21 |          8.61 |   0.000325751 |
| 696 | 5/30/2023 0:00  |        1.22 |          8.03 |   0.000329274 |
| 697 | 5/30/2023 1:00  |        1.22 |          8.43 |   0.000328701 |
| 698 | 5/30/2023 2:00  |        1.22 |          8.89 |   0.000328041 |
| 699 | 5/30/2023 3:00  |        1.22 |          8.89 |   0.000328041 |
| 700 | 5/30/2023 4:00  |        1.22 |          8.89 |   0.000328041 |
| 701 | 5/30/2023 5:00  |        1.22 |          8.7  |   0.000328314 |
| 702 | 5/30/2023 6:00  |        6.49 |          8.89 |   0.00174387  |
| 703 | 5/30/2023 7:00  |       69.06 |          8.84 |   0.0184082   |
| 704 | 5/30/2023 8:00  |      150.67 |          9.35 |   0.0396379   |
| 705 | 5/30/2023 9:00  |      286.19 |          9.77 |   0.0737818   |
| 706 | 5/30/2023 10:00 |      492.43 |          9.49 |   0.123534    |
| 707 | 5/30/2023 11:00 |      689.83 |         10.88 |   0.167128    |
| 708 | 5/30/2023 12:00 |      773.28 |         11.9  |   0.184145    |
| 709 | 5/30/2023 13:00 |      438.25 |         12.13 |   0.10942     |
| 710 | 5/30/2023 14:00 |      320.53 |         10.79 |   0.0818627   |
| 711 | 5/30/2023 15:00 |      231.88 |         10.51 |   0.0600226   |
| 712 | 5/30/2023 16:00 |      119.4  |          9.49 |   0.0315234   |
| 713 | 5/30/2023 17:00 |       16.18 |          8.89 |   0.00434205  |
| 714 | 5/30/2023 18:00 |        1.23 |          8.89 |   0.00033073  |
| 715 | 5/30/2023 19:00 |        1.22 |          8.7  |   0.000328314 |
| 716 | 5/30/2023 20:00 |        1.22 |          7.13 |   0.000330564 |
| 717 | 5/30/2023 21:00 |        1.21 |          6.85 |   0.000328253 |
